RespID,CostL,CostR,TimeL,TimeR,Chosen,Mode,Purpose,Gender,AgeClass,IncClass
41027,17,18,12,10,2,1,3,2,3,6
41027,18,17,8,10,1,1,3,2,3,6
41027,18,9,7,9,1,1,3,2,3,6
41027,18,15,9,10,1,1,3,2,3,6
41027,18,31,10,8,2,1,3,2,3,6
41027,20,18,9,10,1,1,3,2,3,6
41027,18,21,12,10,2,1,3,2,3,6
41027,34,18,10,13,1,1,3,2,3,6
41027,18,9,10,13,1,1,3,2,3,6
41046,24,12,12,15,2,1,3,2,2,4
41046,24,20,15,17,2,1,3,2,2,4
41046,12,24,13,8,2,1,3,2,2,4
41046,31,24,13,15,2,1,3,2,2,4
41046,26,24,15,18,1,1,3,2,2,4
41046,24,27,19,15,2,1,3,2,2,4
41046,24,21,13,15,2,1,3,2,2,4
41046,36,24,13,15,2,1,3,2,2,4
41046,24,12,15,19,2,1,3,2,2,4
41055,30,23,18,22,2,1,2,1,3,4
41055,29,23,18,22,2,1,2,1,3,4
41055,23,45,27,22,1,1,2,1,3,4
41055,12,23,22,16,1,1,2,1,3,4
41055,23,22,17,22,1,1,2,1,3,4
41055,22,23,24,22,1,1,2,1,3,4
41055,23,20,16,19,2,1,2,1,3,4
41055,23,43,28,22,1,1,2,1,3,4
41055,23,12,22,25,2,1,2,1,3,4
41132,22,11,25,32,2,1,4,2,4,4
41132,23,22,29,32,2,1,4,2,4,4
41132,22,24,25,22,1,1,4,2,4,4
41132,22,11,19,25,2,1,4,2,4,4
41132,22,23,28,25,1,1,4,2,4,4
41132,22,32,31,25,1,1,4,2,4,4
41132,22,11,25,29,2,1,4,2,4,4
41132,22,11,18,25,2,1,4,2,4,4
41132,26,22,20,25,2,1,4,2,4,4
41167,31,22,15,17,2,1,3,1,3,6
41167,22,15,15,19,2,1,3,1,3,6
41167,27,22,17,19,2,1,3,1,3,6
41167,22,21,13,15,1,1,3,1,3,6
41167,29,22,15,17,2,1,3,1,3,6
41167,23,22,12,15,1,1,3,1,3,6
41167,18,22,19,15,1,1,3,1,3,6
41167,15,22,15,12,1,1,3,1,3,6
41167,22,44,15,11,1,1,3,1,3,6
41246,6,13,10,8,1,1,3,1,4,9
41246,13,11,10,13,1,1,3,1,4,9
41246,6,13,9,6,1,1,3,1,4,9
41246,25,13,10,12,2,1,3,1,4,9
41246,13,20,10,8,1,1,3,1,4,9
41246,13,14,10,9,1,1,3,1,4,9
41246,13,10,7,10,1,1,3,1,4,9
41246,13,14,11,10,1,1,3,1,4,9
41246,13,7,10,12,2,1,3,1,4,9
41251,158,90,34,45,2,1,1,2,4,4
41251,88,90,50,45,2,1,1,2,4,4
41251,90,45,37,45,2,1,1,2,4,4
41251,90,93,45,38,2,1,1,2,4,4
41251,90,74,32,45,1,1,1,2,4,4
41251,90,108,56,45,2,1,1,2,4,4
41251,90,120,55,45,1,1,1,2,4,4
41251,90,62,31,38,2,1,1,2,4,4
41251,90,71,45,50,2,1,1,2,4,4
41298,34,38,21,17,2,1,3,1,4,5
41298,36,34,17,19,2,1,3,1,4,5
41298,34,17,12,17,2,1,3,1,4,5
41298,33,34,20,17,1,1,3,1,4,5
41298,42,34,14,17,2,1,3,1,4,5
41298,33,34,17,12,1,1,3,1,4,5
41298,17,34,19,17,1,1,3,1,4,5
41298,34,35,22,20,1,1,3,1,4,5
41298,34,59,17,13,1,1,3,1,4,5
41363,42,37,46,58,1,1,4,1,3,5
41363,37,19,29,40,2,1,4,1,3,5
41363,33,37,40,32,1,1,4,1,3,5
41363,19,37,48,40,2,1,4,1,3,5
41363,37,47,47,40,1,1,4,1,3,5
41363,37,27,40,52,1,1,4,1,3,5
41363,40,37,40,45,1,1,4,1,3,5
41363,37,57,40,35,1,1,4,1,3,5
41363,74,37,32,40,2,1,4,1,3,5
41367,115,101,60,69,1,1,1,1,2,2
41367,58,115,51,34,2,1,1,1,2,2
41367,120,115,54,60,1,1,1,1,2,2
41367,58,115,60,46,2,1,1,1,2,2
41367,115,149,77,60,2,1,1,1,2,2
41367,121,115,60,69,1,1,1,1,2,2
41367,163,115,43,60,1,1,1,1,2,2
41367,103,115,60,49,2,1,1,1,2,2
41367,115,58,60,74,1,1,1,1,2,2
41372,13,10,10,12,2,1,1,2,3,5
41372,25,13,12,15,2,1,1,2,3,5
41372,17,13,10,12,2,1,1,2,3,5
41372,15,13,12,14,1,1,1,2,3,5
41372,13,9,12,13,2,1,1,2,3,5
41372,13,11,8,10,2,1,1,2,3,5
41372,13,14,12,9,2,1,1,2,3,5
41372,13,11,9,12,1,1,1,2,3,5
41372,13,6,12,15,2,1,1,2,3,5
41411,20,40,20,17,1,1,1,1,3,4
41411,20,15,14,17,1,1,1,1,3,4
41411,20,10,16,20,2,1,1,1,3,4
41411,27,20,18,20,2,1,1,1,3,4
41411,17,20,26,20,1,1,1,1,3,4
41411,15,20,20,18,1,1,1,1,3,4
41411,23,20,20,24,2,1,1,1,3,4
41411,29,20,20,26,2,1,1,1,3,4
41411,16,20,25,20,2,1,1,1,3,4
41418,157,185,63,50,1,1,1,1,5,5
41418,166,185,50,38,2,1,1,1,5,5
41418,185,183,43,50,1,1,1,1,5,5
41418,201,185,37,50,2,1,1,1,5,5
41418,185,188,60,50,2,1,1,1,5,5
41418,185,226,58,50,1,1,1,1,5,5
41418,185,172,50,56,1,1,1,1,5,5
41418,209,185,57,69,2,1,1,1,5,5
41418,261,185,38,50,2,1,1,1,5,5
41501,15,14,15,17,1,1,1,2,4,4
41501,14,7,9,13,1,1,1,2,4,4
41501,12,14,19,15,2,1,1,2,4,4
41501,7,14,15,11,1,1,1,2,4,4
41501,14,11,12,15,1,1,1,2,4,4
41501,14,25,15,12,1,1,1,2,4,4
41501,19,14,15,18,2,1,1,2,4,4
41501,14,20,15,12,1,1,1,2,4,4
41501,14,7,15,17,2,1,1,2,4,4
41512,78,70,20,26,1,1,1,1,2,5
41512,70,52,20,25,2,1,1,1,2,5
41512,58,70,20,18,1,1,1,1,2,5
41512,70,79,25,23,1,1,1,1,2,5
41512,68,70,23,20,2,1,1,1,2,5
41512,70,72,23,20,2,1,1,1,2,5
41512,70,38,14,20,1,1,1,1,2,5
41512,75,70,16,20,1,1,1,1,2,5
41512,70,82,20,17,1,1,1,1,2,5
41523,9,10,22,20,2,1,1,2,3,5
41523,5,10,17,12,2,1,1,2,3,5
41523,10,11,25,20,2,1,1,2,3,5
41523,5,10,20,15,1,1,1,2,3,5
41523,5,10,20,15,1,1,1,2,3,5
41523,20,10,16,20,2,1,1,2,3,5
41523,15,10,20,23,2,1,1,2,3,5
41523,10,20,20,15,1,1,1,2,3,5
41523,10,6,20,24,2,1,1,2,3,5
41531,83,80,23,30,1,1,4,2,4,6
41531,80,74,30,33,1,1,4,2,4,6
41531,80,92,30,24,1,1,4,2,4,6
41531,40,80,30,21,2,1,4,2,4,6
41531,80,87,35,30,1,1,4,2,4,6
41531,80,79,22,26,2,1,4,2,4,6
41531,78,80,30,24,1,1,4,2,4,6
41531,110,80,30,39,2,1,4,2,4,6
41531,66,80,33,30,1,1,4,2,4,6
41592,45,55,36,30,1,1,1,2,1,10
41592,45,56,30,22,1,1,1,2,1,10
41592,45,23,30,39,2,1,1,2,1,10
41592,43,45,30,25,2,1,1,2,1,10
41592,45,81,40,35,1,1,1,2,1,10
41592,31,45,30,27,1,1,1,2,1,10
41592,23,45,37,30,1,1,1,2,1,10
41592,47,45,30,33,2,1,1,2,1,10
41592,45,59,30,24,1,1,1,2,1,10
41599,9,18,11,10,1,1,2,2,3,4
41599,18,37,14,12,1,1,2,2,3,4
41599,18,19,11,10,2,1,2,2,3,4
41599,10,18,10,7,1,1,2,2,3,4
41599,18,21,10,8,1,1,2,2,3,4
41599,11,18,10,7,1,1,2,2,3,4
41599,18,17,10,12,1,1,2,2,3,4
41599,18,20,12,10,1,1,2,2,3,4
41599,18,31,10,8,1,1,2,2,3,4
41671,15,14,13,14,1,1,2,2,3,5
41671,26,15,10,13,2,1,2,2,3,5
41671,18,15,13,16,1,1,2,2,3,5
41671,17,15,13,15,1,1,2,2,3,5
41671,15,8,9,11,2,1,2,2,3,5
41671,15,17,13,11,2,1,2,2,3,5
41671,15,9,11,13,2,1,2,2,3,5
41671,8,15,13,9,1,1,2,2,3,5
41671,15,8,13,16,2,1,2,2,3,5
41677,32,27,15,17,2,1,1,2,3,3
41677,33,27,17,19,2,1,1,2,3,3
41677,27,26,15,17,1,1,1,2,3,3
41677,27,19,12,15,2,1,1,2,3,3
41677,27,14,13,15,2,1,1,2,3,3
41677,22,27,18,15,1,1,1,2,3,3
41677,27,29,18,15,2,1,1,2,3,3
41677,27,32,15,11,1,1,1,2,3,3
41677,27,54,15,11,1,1,1,2,3,3
41711,16,15,10,12,1,1,1,1,2,3
41711,14,15,11,10,2,1,1,1,2,3
41711,15,28,10,7,1,1,1,1,2,3
41711,15,11,6,9,1,1,1,1,2,3
41711,14,15,10,9,2,1,1,1,2,3
41711,19,15,10,12,1,1,1,1,2,3
41711,18,15,8,10,1,1,1,1,2,3
41711,8,15,10,7,2,1,1,1,2,3
41711,8,15,12,10,2,1,1,1,2,3
41764,6,11,19,15,1,1,1,1,5,5
41764,5,11,19,15,1,1,1,1,5,5
41764,15,11,15,19,2,1,1,1,5,5
41764,22,11,15,18,2,1,1,1,5,5
41764,16,11,17,21,1,1,1,1,5,5
41764,11,12,15,12,2,1,1,1,5,5
41764,10,11,15,13,1,1,1,1,5,5
41764,5,11,15,11,1,1,1,1,5,5
41764,11,15,15,13,1,1,1,1,5,5
41782,27,28,15,12,2,1,3,1,3,4
41782,27,26,15,17,1,1,3,1,3,4
41782,27,22,15,19,1,1,3,1,3,4
41782,27,14,11,15,2,1,3,1,3,4
41782,32,27,15,19,1,1,3,1,3,4
41782,35,27,17,21,1,1,3,1,3,4
41782,27,20,12,15,1,1,3,1,3,4
41782,42,27,15,17,2,1,3,1,3,4
41782,40,27,12,15,1,1,3,1,3,4
41820,90,93,28,25,2,1,2,1,4,7
41820,93,88,18,25,1,1,2,1,4,7
41820,93,88,14,21,1,1,2,1,4,7
41820,93,63,20,25,2,1,2,1,4,7
41820,93,136,25,18,1,1,2,1,4,7
41820,113,93,20,25,2,1,2,1,4,7
41820,93,99,29,25,2,1,2,1,4,7
41820,97,93,25,28,1,1,2,1,4,7
41820,93,76,25,30,2,1,2,1,4,7
41827,38,49,33,29,1,1,2,1,4,4
41827,24,38,25,20,1,1,2,1,4,4
41827,35,38,28,25,1,1,2,1,4,4
41827,19,38,30,25,1,1,2,1,4,4
41827,38,75,32,25,1,1,2,1,4,4
41827,38,43,25,22,1,1,2,1,4,4
41827,38,36,18,25,1,1,2,1,4,4
41827,38,60,31,25,1,1,2,1,4,4
41827,45,38,20,25,2,1,2,1,4,4
41844,12,13,12,10,2,1,4,1,3,3
41844,18,13,10,11,2,1,4,1,3,3
41844,6,13,12,10,1,1,4,1,3,3
41844,13,24,11,10,1,1,4,1,3,3
41844,25,13,12,14,2,1,4,1,3,3
41844,14,13,8,10,1,1,4,1,3,3
41844,9,13,10,7,1,1,4,1,3,3
41844,13,6,8,10,2,1,4,1,3,3
41844,16,13,7,10,1,1,4,1,3,3
41866,12,11,9,10,2,1,1,2,4,4
41866,9,11,12,10,1,1,1,2,4,4
41866,11,10,7,9,2,1,1,2,4,4
41866,13,11,10,13,2,1,1,2,4,4
41866,10,11,10,8,1,1,1,2,4,4
41866,11,18,10,9,1,1,1,2,4,4
41866,11,5,8,10,2,1,1,2,4,4
41866,11,22,13,10,1,1,1,2,4,4
41866,11,7,10,12,2,1,1,2,4,4
41873,33,32,9,13,1,1,4,2,2,9
41873,33,34,19,15,1,1,4,2,2,9
41873,33,32,15,19,1,1,4,2,2,9
41873,47,33,15,19,2,1,4,2,2,9
41873,37,33,12,15,2,1,4,2,2,9
41873,33,28,12,15,2,1,4,2,2,9
41873,33,25,13,15,2,1,4,2,2,9
41873,35,33,13,15,2,1,4,2,2,9
41873,17,33,17,15,1,1,4,2,2,9
41918,28,29,14,13,2,1,1,2,3,5
41918,53,29,13,16,2,1,1,2,3,5
41918,43,29,9,13,2,1,1,2,3,5
41918,29,36,16,13,2,1,1,2,3,5
41918,14,29,11,8,1,1,1,2,3,5
41918,30,29,11,13,1,1,1,2,3,5
41918,25,29,13,10,2,1,1,2,3,5
41918,26,29,13,10,2,1,1,2,3,5
41918,14,29,15,13,1,1,1,2,3,5
42006,245,271,98,80,2,1,1,1,4,2
42006,245,250,80,71,2,1,1,1,4,2
42006,245,236,80,91,1,1,1,1,4,2
42006,210,245,80,61,2,1,1,1,4,2
42006,245,270,101,92,2,1,1,1,4,2
42006,222,245,80,57,2,1,1,1,4,2
42006,181,245,103,80,2,1,1,1,4,2
42006,324,245,80,95,2,1,1,1,4,2
42006,245,337,80,68,1,1,1,1,4,2
42044,51,46,22,27,2,1,1,1,5,5
42044,46,34,22,24,2,1,1,1,5,5
42044,44,46,22,19,1,1,1,1,5,5
42044,46,48,28,25,1,1,1,1,5,5
42044,44,46,27,22,1,1,1,1,5,5
42044,46,75,29,22,1,1,1,1,5,5
42044,46,37,18,22,2,1,1,1,5,5
42044,55,46,16,22,2,1,1,1,5,5
42044,46,58,22,18,1,1,1,1,5,5
42045,18,17,8,10,1,1,4,2,2,3
42045,18,16,12,14,1,1,4,2,2,3
42045,28,18,12,16,2,1,4,2,2,3
42045,19,18,9,12,1,1,4,2,2,3
42045,18,21,13,12,1,1,4,2,2,3
42045,18,34,12,10,1,1,4,2,2,3
42045,14,18,12,9,2,1,4,2,2,3
42045,17,18,12,10,2,1,4,2,2,3
42045,9,18,14,12,1,1,4,2,2,3
42054,124,164,49,40,1,1,1,1,3,5
42054,118,124,48,40,2,1,1,1,3,5
42054,124,108,40,45,2,1,1,1,3,5
42054,129,124,46,54,1,1,1,1,3,5
42054,124,122,35,40,1,1,1,1,3,5
42054,124,136,51,40,2,1,1,1,3,5
42054,139,124,30,40,2,1,1,1,3,5
42054,124,83,34,40,2,1,1,1,3,5
42054,150,124,33,40,2,1,1,1,3,5
42071,26,25,8,10,1,1,1,2,3,4
42071,25,26,12,10,2,1,1,2,3,4
42071,33,25,10,11,2,1,1,2,3,4
42071,25,24,10,12,1,1,1,2,3,4
42071,21,25,10,7,2,1,1,2,3,4
42071,25,32,10,9,1,1,1,2,3,4
42071,25,21,6,9,1,1,1,2,3,4
42071,25,18,8,10,2,1,1,2,3,4
42071,20,25,13,10,2,1,1,2,3,4
42112,40,38,18,23,1,1,1,1,4,5
42112,34,38,23,18,1,1,1,1,4,5
42112,38,55,26,23,1,1,1,1,4,5
42112,38,43,31,26,2,1,1,1,4,5
42112,42,38,23,27,1,1,1,1,4,5
42112,36,38,26,23,2,1,1,1,4,5
42112,20,38,28,23,1,1,1,1,4,5
42112,19,38,23,17,1,1,1,1,4,5
42112,38,54,23,16,1,1,1,1,4,5
42114,9,8,10,12,1,1,2,2,2,4
42114,9,5,12,15,1,1,2,2,2,4
42114,5,9,10,8,1,1,2,2,2,4
42114,16,9,9,12,2,1,2,2,2,4
42114,15,9,12,16,2,1,2,2,2,4
42114,9,10,14,12,2,1,2,2,2,4
42114,9,7,11,12,2,1,2,2,2,4
42114,18,9,10,12,2,1,2,2,2,4
42114,9,5,12,15,1,1,2,2,2,4
42144,60,63,30,25,2,1,1,1,2,6
42144,63,32,30,39,1,1,1,1,2,6
42144,58,63,30,25,2,1,1,1,2,6
42144,63,89,34,30,1,1,1,1,2,6
42144,63,56,30,37,1,1,1,1,2,6
42144,67,63,30,36,1,1,1,1,2,6
42144,63,75,30,26,1,1,1,1,2,6
42144,76,63,35,39,1,1,1,1,2,6
42144,63,98,30,22,1,1,1,1,2,6
42175,39,69,38,29,1,1,1,2,3,1
42175,69,71,45,35,2,1,1,2,3,1
42175,69,111,58,45,1,1,1,2,3,1
42175,69,35,32,45,2,1,1,2,3,1
42175,63,69,54,45,2,1,1,2,3,1
42175,35,69,45,38,1,1,1,2,3,1
42175,69,88,45,40,1,1,1,2,3,1
42175,69,81,53,45,1,1,1,2,3,1
42175,61,69,50,45,1,1,1,2,3,1
42209,16,8,7,10,2,1,1,2,4,5
42209,15,16,11,10,2,1,1,2,4,5
42209,26,16,12,13,2,1,1,2,4,5
42209,16,32,12,10,1,1,1,2,4,5
42209,16,9,10,12,2,1,1,2,4,5
42209,16,19,10,7,2,1,1,2,4,5
42209,15,16,10,8,2,1,1,2,4,5
42209,18,16,10,11,2,1,1,2,4,5
42209,31,16,8,10,2,1,1,2,4,5
42215,9,10,15,11,2,1,2,1,2,4
42215,9,15,18,15,2,1,2,1,2,4
42215,18,9,15,19,2,1,2,1,2,4
42215,6,9,19,15,2,1,2,1,2,4
42215,9,7,13,15,2,1,2,1,2,4
42215,5,9,19,15,2,1,2,1,2,4
42215,9,18,21,17,1,1,2,1,2,4
42215,9,5,13,15,2,1,2,1,2,4
42215,9,10,15,12,1,1,2,1,2,4
42237,36,35,10,12,1,1,1,1,2,6
42237,38,36,12,14,1,1,1,1,2,6
42237,36,37,10,9,2,1,1,1,2,6
42237,36,33,8,10,1,1,1,1,2,6
42237,36,49,13,10,1,1,1,1,2,6
42237,36,37,11,10,2,1,1,1,2,6
42237,36,31,10,12,1,1,1,1,2,6
42237,36,34,7,10,1,1,1,1,2,6
42237,55,36,8,10,2,1,1,1,2,6
42302,125,90,25,31,2,1,4,1,2,6
42302,90,60,25,29,2,1,4,1,2,6
42302,93,90,29,35,1,1,4,1,2,6
42302,90,87,21,25,1,1,4,1,2,6
42302,99,90,25,31,1,1,4,1,2,6
42302,93,90,20,25,1,1,4,1,2,6
42302,79,90,28,25,1,1,4,1,2,6
42302,86,90,25,18,2,1,4,1,2,6
42302,90,106,25,20,1,1,4,1,2,6
42327,22,11,17,20,2,1,1,1,3,7
42327,25,22,20,25,2,1,1,1,3,7
42327,22,24,20,17,1,1,1,1,3,7
42327,22,16,16,20,2,1,1,1,3,7
42327,22,27,20,16,1,1,1,1,3,7
42327,22,34,22,20,1,1,1,1,3,7
42327,22,11,13,17,2,1,1,1,3,7
42327,11,22,25,20,1,1,1,1,3,7
42327,22,11,20,22,2,1,1,1,3,7
42358,36,35,17,21,1,1,1,1,4,2
42358,36,72,32,25,1,1,1,1,4,2
42358,36,31,25,29,2,1,1,1,4,2
42358,52,36,25,28,2,1,1,1,4,2
42358,42,36,19,25,2,1,1,1,4,2
42358,36,35,21,25,1,1,1,1,4,2
42358,36,22,18,25,2,1,1,1,4,2
42358,37,36,20,25,1,1,1,1,4,2
42358,19,36,31,25,2,1,1,1,4,2
42387,9,5,25,30,1,1,1,1,2,7
42387,7,9,39,30,2,1,1,1,2,7
42387,10,9,35,40,1,1,1,1,2,7
42387,9,18,30,23,2,1,1,1,2,7
42387,18,9,30,38,2,1,1,1,2,7
42387,11,9,30,33,1,1,1,1,2,7
42387,9,5,26,30,2,1,1,1,2,7
42387,5,9,36,30,1,1,1,1,2,7
42387,9,18,30,25,1,1,1,1,2,7
42414,227,174,75,96,1,1,1,1,3,6
42414,174,191,90,75,2,1,1,1,3,6
42414,109,174,75,58,2,1,1,1,3,6
42414,174,158,75,95,1,1,1,1,3,6
42414,178,174,67,75,1,1,1,1,3,6
42414,165,174,75,67,2,1,1,1,3,6
42414,304,174,59,75,1,1,1,1,3,6
42414,174,162,48,64,1,1,1,1,3,6
42414,119,174,88,75,2,1,1,1,3,6
42455,26,25,9,10,2,1,4,2,2,4
42455,26,27,12,9,2,1,4,2,2,4
42455,13,26,12,10,1,1,4,2,2,4
42455,16,26,12,11,1,1,4,2,2,4
42455,28,26,12,14,2,1,4,2,2,4
42455,28,26,12,16,2,1,4,2,2,4
42455,19,26,15,12,2,1,4,2,2,4
42455,26,28,12,10,1,1,4,2,2,4
42455,19,26,14,12,1,1,4,2,2,4
42487,24,25,17,15,1,1,4,1,4,6
42487,25,13,11,15,2,1,4,1,4,6
42487,25,18,9,13,2,1,4,1,4,6
42487,25,19,11,15,2,1,4,1,4,6
42487,25,49,15,12,1,1,4,1,4,6
42487,38,25,12,15,2,1,4,1,4,6
42487,25,27,17,15,1,1,4,1,4,6
42487,32,25,15,18,2,1,4,1,4,6
42487,25,22,15,17,2,1,4,1,4,6
42493,142,125,35,40,2,1,1,1,4,4
42493,78,125,40,30,1,1,1,1,4,4
42493,95,125,40,36,1,1,1,1,4,4
42493,125,162,40,28,1,1,1,1,4,4
42493,125,128,50,40,2,1,1,1,4,4
42493,125,139,50,40,1,1,1,1,4,4
42493,123,125,47,40,2,1,1,1,4,4
42493,104,125,34,30,1,1,1,1,4,4
42493,125,116,40,47,1,1,1,1,4,4
42559,30,32,10,7,2,1,1,2,2,4
42559,30,31,11,10,1,1,1,2,2,4
42559,34,30,10,12,2,1,1,2,2,4
42559,28,30,11,10,1,1,1,2,2,4
42559,30,29,8,10,1,1,1,2,2,4
42559,24,30,13,10,1,1,1,2,2,4
42559,30,32,14,12,1,1,1,2,2,4
42559,30,17,8,10,2,1,1,2,2,4
42559,30,38,10,8,1,1,1,2,2,4
42561,10,9,15,17,1,1,3,2,2,1
42561,18,9,17,19,2,1,3,2,2,1
42561,9,5,15,19,1,1,3,2,2,1
42561,9,5,11,15,1,1,3,2,2,1
42561,9,6,12,15,1,1,3,2,2,1
42561,5,9,18,15,2,1,3,2,2,1
42561,9,11,17,15,2,1,3,2,2,1
42561,9,11,15,13,2,1,3,2,2,1
42561,9,18,15,12,1,1,3,2,2,1
42564,12,13,14,12,1,1,4,1,3,5
42564,6,13,10,7,1,1,4,1,3,5
42564,13,16,14,12,1,1,4,1,3,5
42564,6,13,12,9,1,1,4,1,3,5
42564,6,13,12,9,1,1,4,1,3,5
42564,16,13,10,12,2,1,4,1,3,5
42564,16,13,12,15,2,1,4,1,3,5
42564,13,14,12,10,1,1,4,1,3,5
42564,13,6,12,15,2,1,4,1,3,5
42595,116,108,58,75,2,1,3,1,4,2
42595,60,108,75,66,1,1,3,1,4,2
42595,108,156,94,75,1,1,3,1,4,2
42595,108,205,103,86,1,1,3,1,4,2
42595,123,108,75,89,2,1,3,1,4,2
42595,90,108,97,75,1,1,3,1,4,2
42595,69,108,95,75,1,1,3,1,4,2
42595,95,108,75,66,2,1,3,1,4,2
42595,108,190,75,60,1,1,3,1,4,2
42608,121,63,45,54,2,1,4,1,4,7
42608,64,63,52,58,1,1,4,1,4,7
42608,63,53,45,51,2,1,4,1,4,7
42608,63,48,39,45,2,1,4,1,4,7
42608,63,49,36,45,2,1,4,1,4,7
42608,34,63,56,45,1,1,4,1,4,7
42608,63,65,57,45,2,1,4,1,4,7
42608,63,73,45,33,2,1,4,1,4,7
42608,63,125,45,36,1,1,4,1,4,7
42614,20,29,13,11,1,1,3,1,3,9
42614,35,29,11,15,2,1,3,1,3,9
42614,17,29,15,13,1,1,3,1,3,9
42614,29,35,15,11,1,1,3,1,3,9
42614,29,27,15,17,2,1,3,1,3,9
42614,26,29,15,13,2,1,3,1,3,9
42614,38,29,15,18,2,1,3,1,3,9
42614,29,30,19,15,2,1,3,1,3,9
42614,14,29,17,15,1,1,3,1,3,9
42633,23,15,15,17,2,1,1,2,3,4
42633,15,13,10,13,1,1,1,2,3,4
42633,14,15,18,15,2,1,1,2,3,4
42633,10,15,15,11,1,1,1,2,3,4
42633,15,8,12,15,2,1,1,2,3,4
42633,15,19,15,12,1,1,1,2,3,4
42633,30,15,15,18,2,1,1,2,3,4
42633,15,17,15,11,2,1,1,2,3,4
42633,15,8,15,17,2,1,1,2,3,4
42673,14,13,7,9,1,1,3,1,4,3
42673,14,15,10,9,1,1,3,1,4,3
42673,7,14,10,8,1,1,3,1,4,3
42673,13,14,10,8,1,1,3,1,4,3
42673,29,14,10,13,2,1,3,1,4,3
42673,18,14,10,12,2,1,3,1,4,3
42673,13,14,13,10,2,1,3,1,4,3
42673,14,16,10,9,1,1,3,1,4,3
42673,8,14,12,10,1,1,3,1,4,3
42682,20,18,10,11,2,1,4,2,2,4
42682,18,9,10,13,2,1,4,2,2,4
42682,20,18,12,14,2,1,4,2,2,4
42682,18,17,8,10,2,1,4,2,2,4
42682,19,18,10,12,2,1,4,2,2,4
42682,27,18,7,10,2,1,4,2,2,4
42682,15,18,12,10,1,1,4,2,2,4
42682,9,18,10,8,1,1,4,2,2,4
42682,18,23,10,9,1,1,4,2,2,4
42728,47,27,11,15,2,1,4,1,3,5
42728,28,27,15,19,1,1,4,1,3,5
42728,27,17,11,15,2,1,4,1,3,5
42728,27,21,13,15,2,1,4,1,3,5
42728,27,25,15,18,1,1,4,1,3,5
42728,37,27,17,22,2,1,4,1,3,5
42728,32,27,15,18,1,1,4,1,3,5
42728,25,27,17,15,2,1,4,1,3,5
42728,39,27,13,15,2,1,4,1,3,5
42734,61,56,30,36,1,1,1,1,3,6
42734,64,56,23,30,1,1,1,1,3,6
42734,56,57,30,27,2,1,1,1,3,6
42734,56,57,36,30,2,1,1,1,3,6
42734,28,56,26,17,2,1,1,1,3,6
42734,43,56,30,26,2,1,1,1,3,6
42734,40,56,30,22,2,1,1,1,3,6
42734,28,56,38,30,1,1,1,1,3,6
42734,56,28,30,37,2,1,1,1,3,6
42755,64,68,24,20,1,1,1,1,4,5
42755,83,68,20,26,2,1,1,1,4,5
42755,51,68,24,20,1,1,1,1,4,5
42755,68,71,23,20,1,1,1,1,4,5
42755,72,68,23,26,2,1,1,1,4,5
42755,69,68,18,20,1,1,1,1,4,5
42755,64,68,20,17,1,1,1,1,4,5
42755,68,39,15,20,2,1,1,1,4,5
42755,78,68,15,20,2,1,1,1,4,5
42758,36,19,15,17,2,1,1,2,3,3
42758,36,35,15,18,1,1,1,2,3,3
42758,31,36,15,13,1,1,1,2,3,3
42758,36,37,15,12,1,1,1,2,3,3
42758,36,33,13,15,2,1,1,2,3,3
42758,36,42,17,15,1,1,1,2,3,3
42758,36,68,19,15,1,1,1,2,3,3
42758,36,37,22,17,2,1,1,2,3,3
42758,36,42,15,11,1,1,1,2,3,3
42764,222,178,75,85,1,1,2,1,4,5
42764,230,222,75,86,1,1,2,1,4,5
42764,222,196,58,75,1,1,2,1,4,5
42764,222,231,94,75,1,1,2,1,4,5
42764,259,222,86,96,1,1,2,1,4,5
42764,222,240,75,55,1,1,2,1,4,5
42764,186,222,75,63,1,1,2,1,4,5
42764,111,222,89,75,2,1,2,1,4,5
42764,222,285,75,59,1,1,2,1,4,5
42854,11,21,13,10,1,1,3,2,5,2
42854,11,6,7,9,2,1,3,2,5,2
42854,11,10,9,10,2,1,3,2,5,2
42854,8,11,12,10,1,1,3,2,5,2
42854,10,11,10,8,2,1,3,2,5,2
42854,22,11,10,13,2,1,3,2,5,2
42854,11,16,10,9,1,1,3,2,5,2
42854,13,11,8,10,2,1,3,2,5,2
42854,11,5,10,12,2,1,3,2,5,2
42901,48,54,75,54,2,1,1,2,5,3
42901,96,48,86,104,2,1,1,2,5,3
42901,96,48,75,91,2,1,1,2,5,3
42901,24,48,87,75,1,1,1,2,5,3
42901,33,48,89,75,2,1,1,2,5,3
42901,48,24,58,75,2,1,1,2,5,3
42901,44,48,75,64,2,1,1,2,5,3
42901,94,48,75,85,2,1,1,2,5,3
42901,48,75,75,53,2,1,1,2,5,3
42907,42,40,25,29,2,1,4,2,4,4
42907,40,30,14,21,2,1,4,2,4,4
42907,39,40,32,25,1,1,4,2,4,4
42907,27,40,25,19,1,1,4,2,4,4
42907,40,20,21,25,2,1,4,2,4,4
42907,40,62,25,20,1,1,4,2,4,4
42907,48,40,25,32,2,1,4,2,4,4
42907,40,62,25,19,1,1,4,2,4,4
42907,40,36,25,28,2,1,4,2,4,4
42963,9,18,13,10,1,1,4,2,3,3
42963,20,18,13,15,1,1,4,2,3,3
42963,15,18,15,12,1,1,4,2,3,3
